,INSTNM,CONTROL,PREDDEG,MENONLY,WOMENONLY,DEBT_MDN,GRAD_DEBT_MDN,RPY_3YR_RT,RPY_5YR_RT,RPY_7YR_RT,C150_L4,LATITUDE,LONGITUDE,NPT4_PRIV,HSI,C150_L4_POOLED,Cluster
183,Phillips Community College of the University of Arkansas,1,2,0.0,0.0,4500.0,,0.445054945,0.574879227,0.547325103,0.2451,34.545,-90.6177,,0.0,0.24762,3
184,Southeast Arkansas College,1,1,0.0,0.0,4633.0,8300.0,0.42,0.510040161,0.538626609,0.1246,34.2098,-92.0247,,0.0,0.194929831,3
185,Professional Cosmetology Education Center,3,1,0.0,0.0,8456.0,10798.0,0.448979592,,,0.7091,33.2151,-92.6631,7502.0,0.0,0.7,0
186,Pulaski Technical College,1,2,0.0,0.0,13727.0,22862.5,0.374428354,0.409649123,0.54403778,0.1255,34.7824,-92.2997,,0.0,0.116982742,3
187,University of Arkansas Community College-Hope,1,1,0.0,0.0,3500.0,4500.0,0.559055118,0.604651163,0.533333333,0.2331,33.6479,-93.5845,,0.0,0.215814644,3
188,Rich Mountain Community College,1,1,0.0,0.0,,,,,,0.2222,34.5908,-94.2197,,0.0,0.185935789,3
189,Paul Mitchell the School-Arkansas,3,1,0.0,0.0,9780.0,9833.0,0.518987342,0.509433962,0.666666667,0.6429,36.0787,-94.1565,20396.0,0.0,0.684941096,0
190,Searcy Beauty College Inc,3,1,0.0,0.0,6333.0,7600.0,0.492063492,0.372881356,0.659090909,0.5581,35.2377,-91.7345,15138.0,0.0,0.5814,0
191,Shorter College,2,2,0.0,0.0,8453.0,,,,,,,,4883.0,0.0,,0
192,Williams Baptist College,2,3,0.0,0.0,10000.0,19000.0,0.817460317,0.793706294,0.822834646,,36.1268,-90.9399,11326.0,0.0,,2
193,South Arkansas Community College,1,1,0.0,0.0,9000.0,11000.0,0.498181818,0.586124402,0.605150215,0.104,33.2094,-92.6661,,0.0,0.10775988,3
194,Southern Arkansas University Main Campus,1,3,0.0,0.0,10500.0,17216.5,0.599522293,0.664239482,0.698438784,,33.2912,-93.2351,,0.0,,0
195,Southern Arkansas University Tech,1,1,0.0,0.0,4878.5,5500.0,0.444794953,0.59047619,0.558823529,0.4158,33.6039,-92.839,,0.0,0.442846959,3
196,Velvatex College of Beauty Culture,3,1,0.0,0.0,,,,,,0.7368,34.7357,-92.2898,959.0,0.0,0.785702381,0
197,University of Arkansas-Fort Smith,1,3,0.0,0.0,8240.0,17432.0,0.589004229,0.660358056,0.688772846,,35.3853,-94.3741,,0.0,,0
198,Academy of Art University,3,3,0.0,0.0,16500.0,34000.0,0.552890423,0.64399032,0.733988478,,37.7877,-122.4007,30100.0,0.0,,2
199,ITT Technical Institute-Rancho Cordova,3,2,0.0,0.0,14656.5,25833.5,0.394119686,0.470262343,0.581587749,,38.5917,-121.2815,23022.0,0.0,,1
200,Academy of Chinese Culture and Health Sciences,2,4,0.0,0.0,,,,,,,37.8067,-122.2727,,0.0,,0
201,The Academy of Radio and TV Broadcasting,3,1,0.0,0.0,9200.0,9500.0,0.331838565,0.414285714,0.558510638,0.7869,33.7289,-117.9877,20059.0,0.0,0.7680072,1
202,Avalon School of Cosmetology-Alameda,3,1,0.0,0.0,6333.0,11944.0,0.419491525,0.315789474,,0.6991,37.7642,-122.2436,12608.0,0.0,0.7329625,0
203,College of Alameda,1,2,0.0,0.0,7500.0,,0.510204082,0.466666667,0.743589744,0.2673,37.7824,-122.2793,,0.0,0.207717559,3
204,Allan Hancock College,1,2,0.0,0.0,7000.0,9500.0,0.427536232,0.425742574,0.725663717,0.2687,34.943,-120.4215,,1.0,0.264812,3
205,American Academy of Dramatic Arts-Los Angeles,2,2,0.0,0.0,9500.0,13240.0,0.681818182,0.675438596,0.822695035,0.6044,34.0953,-118.3441,41436.0,0.0,0.598746296,2
206,American Baptist Seminary of the West,2,4,0.0,0.0,11830.0,,,,,,37.8653,-122.2561,,0.0,,0
207,American Film Institute Conservatory,2,4,0.0,0.0,,,,,,,34.1085,-118.31,,0.0,,0
208,American Beauty College,3,1,0.0,0.0,3500.0,4166.0,,,,0.8387,33.8844,-118.125,11962.0,0.0,0.799978,0
209,American Career College-Los Angeles,3,1,0.0,0.0,9500.0,9500.0,0.539042441,0.492364837,0.565063291,0.6124,34.0792,-118.2923,25881.0,0.0,0.653942153,1
210,American Conservatory Theater,2,1,0.0,0.0,,,,,,,37.7873,-122.4049,,0.0,,0
211,American River College,1,1,0.0,0.0,8435.0,11407.5,0.369633981,0.461538462,0.58667676,0.2671,38.6497,-121.346,,0.0,0.23076588,3
212,Everest College-Hayward,3,1,0.0,0.0,9500.0,9500.0,0.230515917,0.276089828,0.436046512,0.7041,37.6754,-122.0848,26407.0,0.0,0.632390718,1
213,Antelope Valley College,1,2,0.0,0.0,9500.0,15000.0,0.277949624,0.338589212,0.526066351,0.2864,34.6762,-118.1862,,1.0,0.252349053,3
214,Art Center College of Design,2,3,0.0,0.0,31000.0,36187.0,0.83808096,0.835066865,0.893589744,,34.1708,-118.1869,43083.0,0.0,,2
215,Associated Technical College-Los Angeles,3,1,0.0,0.0,8963.0,9000.0,0.413622902,0.393665158,,0.5785,34.056,-118.2724,18373.0,0.0,0.598122439,0
216,Associated Technical College-San Diego,3,1,0.0,0.0,8150.0,9500.0,0.62962963,0.330827068,,0.6188,32.7157,-117.1582,20138.0,0.0,0.631092683,0
217,Azusa Pacific University,2,3,0.0,0.0,19000.0,25000.0,0.899326199,0.923421406,0.946376812,,34.1309,-117.888,28516.0,0.0,,2
218,Bakersfield College,1,1,0.0,0.0,8243.5,13388.0,0.351851852,0.543062201,0.590322581,0.1753,35.4108,-118.9735,,0.0,0.186423654,3
219,Barstow Community College,1,2,0.0,0.0,,,,,,0.1718,34.8715,-117.0252,,0.0,0.130047982,3
220,Bellus Academy-National City,3,1,0.0,0.0,14062.5,16772.5,0.430921053,0.517948718,0.538461538,0.5794,32.6768,-117.0902,21160.0,0.0,0.606310236,1
221,Bethesda University of California,2,3,0.0,0.0,,,,,,,33.8423,-117.9413,8039.0,0.0,,0
222,Biola University,2,3,0.0,0.0,19688.0,23969.0,0.929334917,0.936155914,0.960653753,,33.9048,-118.0173,32140.0,0.0,,2
223,Brooks Institute,3,3,0.0,0.0,28250.0,31000.0,0.714285714,0.657434402,0.75147929,,34.4186,-119.696,29203.0,0.0,,2
224,Brownson Technical School,3,1,0.0,0.0,9360.0,9392.0,0.706896552,0.618055556,0.662337662,0.9122,33.819,-117.9064,20927.0,0.0,0.914159126,0
225,Bryan University,3,2,0.0,0.0,12667.0,20000.0,0.637931034,0.614457831,0.769230769,,34.0614,-118.3029,15578.0,0.0,,0
226,Butte College,1,1,0.0,0.0,9000.0,13500.0,0.463219616,0.496570645,0.600436681,0.2861,39.6491,-121.6447,,0.0,0.268292522,3
227,Phillips Graduate Institute,2,4,0.0,0.0,,,,,,,34.2427,-118.5677,,0.0,,0
228,California Institute of Integral Studies,2,3,0.0,0.0,18750.0,18750.0,0.855263158,,,,37.7748,-122.4165,,0.0,,2
229,Cabrillo College,1,2,0.0,0.0,7058.0,15406.0,0.586419753,0.64231738,0.769053118,0.2742,36.9891,-121.9279,,0.0,0.252787546,3
230,California Baptist University,2,3,0.0,0.0,19500.0,27686.5,0.78279804,0.787925697,0.867445055,,33.9286,-117.4259,23137.0,0.0,,2
231,California College of the Arts,2,3,0.0,0.0,24500.0,27000.0,0.841666667,0.857988166,0.9056,,37.8357,-122.2514,30719.0,0.0,,2
232,University of California-Hastings College of Law,1,4,0.0,0.0,,,,,,,37.7807,-122.4154,,0.0,,0
233,California Institute of Technology,2,3,0.0,0.0,14583.0,18348.5,,,1.0,,34.1393,-118.1257,25667.0,0.0,,2
234,California Lutheran University,2,3,0.0,0.0,19500.0,23000.0,0.904869762,0.91292517,0.950980392,,34.2256,-118.8795,28107.0,0.0,,2
235,California Polytechnic State University-San Luis Obispo,1,3,0.0,0.0,17500.0,19500.0,0.946184942,0.946762975,0.960228571,,35.2989,-120.6586,,0.0,,2
236,Alliant International University,2,3,0.0,0.0,2500.0,2000.0,0.786259542,0.762962963,0.792079208,,32.8971,-117.0944,19768.0,0.0,,0
237,California State University-Bakersfield,1,3,0.0,0.0,11000.0,16174.5,0.738342967,0.809163701,0.844715094,,35.35,-119.1047,,1.0,,2
238,California State University-Stanislaus,1,3,0.0,0.0,14000.0,16500.0,0.833404895,0.835622711,0.874722346,,37.5258,-120.8525,,1.0,,2
239,California State University-San Bernardino,1,3,0.0,0.0,16431.0,18482.0,0.733838787,0.779717931,0.824059109,,34.183,-117.3225,,0.0,,2
240,California State Polytechnic University-Pomona,1,3,0.0,0.0,15703.5,18001.0,0.904316547,0.896462019,0.925701289,,34.0543,-117.819,,0.0,,2
241,California State University-Chico,1,3,0.0,0.0,14889.5,16500.0,0.862789641,0.883402591,0.897227113,,39.728,-121.8463,,0.0,,2
242,California State University-Dominguez Hills,1,3,0.0,0.0,14191.0,17201.5,0.698206555,0.744846232,0.783914729,,33.8652,-118.2593,,1.0,,2
243,California State University-Fresno,1,3,0.0,0.0,14500.0,16500.0,0.826431181,0.831946371,0.873501752,,36.8145,-119.7483,,1.0,,2
244,California State University-Fullerton,1,3,0.0,0.0,12900.5,14718.0,0.861254296,0.870757787,0.906615385,,33.8836,-117.8853,,0.0,,2
245,California State University-East Bay,1,3,0.0,0.0,12500.0,16312.0,0.804790419,0.798744461,0.865837256,,37.6571,-122.0581,,0.0,,2
246,California State University-Long Beach,1,3,0.0,0.0,14494.0,15775.0,0.876627052,0.884603517,0.902626143,,33.7828,-118.1123,,0.0,,2
247,California State University-Los Angeles,1,3,0.0,0.0,12000.5,14125.0,0.789637306,0.822162884,0.870463079,,34.0669,-118.169,,0.0,,2
248,California State University-Northridge,1,3,0.0,0.0,12500.0,15000.0,0.801676322,0.811457479,0.870963841,,34.2367,-118.5268,,1.0,,2
249,California State University-Sacramento,1,3,0.0,0.0,15000.0,17250.0,0.837929094,0.852994012,0.891149068,,38.5575,-121.4219,,0.0,,2
250,University of California-Berkeley,1,3,0.0,0.0,14480.0,14667.0,0.893109372,0.919911237,0.93766138,,37.8715,-122.2604,,0.0,,2
251,University of California-Davis,1,3,0.0,0.0,13626.5,15000.0,0.919936958,0.928571429,0.941485865,,38.5399,-121.752,,0.0,,2
252,University of California-Irvine,1,3,0.0,0.0,15500.0,17414.0,0.915738601,0.929030776,0.939299124,,33.667,-117.7686,,0.0,,2
253,University of California-Los Angeles,1,3,0.0,0.0,15200.0,15900.0,0.916604394,0.912812863,0.939413265,,34.0689,-118.4439,,0.0,,2
254,University of California-Riverside,1,3,0.0,0.0,17000.0,19500.0,0.83127572,0.892552959,0.913693655,,33.9759,-117.3311,,0.0,,2
255,University of California-San Diego,1,3,0.0,0.0,18463.0,19266.0,0.921000331,0.934332479,0.953864488,,32.8766,-117.2378,,0.0,,2
256,University of California-San Francisco,1,4,0.0,0.0,,,,,,,37.7627,-122.458,,0.0,,0
257,University of California-Santa Barbara,1,3,0.0,0.0,15000.0,18057.0,0.896010464,0.922110553,0.943632997,,34.4155,-119.8481,,0.0,,2
258,University of California-Santa Cruz,1,3,0.0,0.0,16500.0,19737.5,0.895321789,0.904497501,0.931641116,,36.9973,-122.068,,0.0,,2
259,Sofia University,2,4,0.0,0.0,,,,,,,37.4303,-122.1087,,0.0,,0
260,California Beauty School,3,1,0.0,0.0,7710.0,8403.0,,,,0.5143,37.6452,-120.9969,12974.0,0.0,0.560612121,0
261,California Christian College,2,3,0.0,0.0,,,,,0.565217391,,36.7676,-119.7328,11734.0,0.0,,0
262,California College San Diego,2,2,0.0,0.0,20000.0,25903.0,0.33580705,0.455479452,0.606299213,,32.7702,-117.1338,22956.0,0.0,,1
263,Le Cordon Bleu College of Culinary Arts-San Francisco,3,1,0.0,0.0,9498.0,12136.0,0.574247144,0.607305936,0.71584507,0.6237,37.7654,-122.4026,18868.0,0.0,0.580770855,0
264,California Hair Design Academy,3,1,0.0,0.0,6752.5,7500.0,0.619047619,0.670886076,0.824324324,0.6711,32.7652,-117.0243,15449.0,0.0,0.682715864,0
265,California Institute of the Arts,2,3,0.0,0.0,27000.0,29400.0,0.795811518,0.838006231,0.870892019,,34.3933,-118.5673,42600.0,0.0,,2
266,California Maritime Academy,1,3,0.0,0.0,21500.0,26000.0,0.907534247,0.883333333,0.933054393,,38.0691,-122.2316,,0.0,,2
267,California Western School of Law,2,4,0.0,0.0,,,,,,,32.7219,-117.1626,,0.0,,0
268,Canada College,1,2,0.0,0.0,6875.0,,0.532467532,,,0.1443,37.4474,-122.2655,,1.0,0.13085,3
269,College of the Canyons,1,2,0.0,0.0,6500.0,10500.0,0.579761905,0.662921348,0.732970027,0.2876,34.4031,-118.5695,,1.0,0.279604893,3
270,Career Academy of Beauty,3,1,0.0,0.0,6333.0,6333.0,0.570175439,0.624309392,0.692771084,0.75,33.781,-118.0317,11184.0,0.0,0.730147619,0
271,Casa Loma College-Van Nuys,2,1,0.0,0.0,16838.0,16862.0,0.645209581,0.759197324,0.779310345,0.5952,34.1954,-118.4483,25630.0,0.0,0.652007692,2
272,CET-San Diego,2,1,0.0,0.0,5250.0,5450.0,0.340693196,0.335650447,0.421272643,0.7605,32.7117,-117.1225,14109.0,0.0,0.742171069,0
273,CET-Sobrato,2,1,0.0,0.0,5250.0,5450.0,0.340693196,0.335650447,0.421272643,0.8547,37.3227,-121.887,12906.0,0.0,0.824460224,0
274,CET-El Centro,2,1,0.0,0.0,5250.0,5450.0,0.340693196,0.335650447,0.421272643,0.9257,32.7909,-115.5491,-264.0,0.0,0.908974172,0
275,CET-San Bernardino,2,1,0.0,0.0,5250.0,5450.0,0.340693196,0.335650447,0.421272643,0.8023,34.0751,-117.2687,12322.0,0.0,0.8068,0
276,CET-Watsonville,2,1,0.0,0.0,5250.0,5450.0,0.340693196,0.335650447,0.421272643,0.8561,36.9318,-121.768,11479.0,0.0,0.849132982,0
277,CET-Gilroy,2,1,0.0,0.0,5250.0,5450.0,0.340693196,0.335650447,0.421272643,0.8728,37.0157,-121.5614,4571.0,0.0,0.839993333,0
278,CET-Salinas,2,1,0.0,0.0,5250.0,5450.0,0.340693196,0.335650447,0.421272643,0.7479,36.6716,-121.6528,12479.0,0.0,0.771028505,0
279,Cerritos College,1,2,0.0,0.0,4000.0,7250.0,0.569642857,0.669546436,0.710355987,0.2425,33.8858,-118.0973,,0.0,0.230735583,3
280,Cerro Coso Community College,1,2,0.0,0.0,,,0.634615385,0.425,0.502538071,0.135,35.5678,-117.6677,,0.0,0.11135105,3
281,Chabot College,1,2,0.0,0.0,8750.0,10250.0,0.381443299,0.507042254,0.663120567,0.2561,37.6425,-122.107,,0.0,0.2269854,3
282,Chaffey College,1,2,0.0,0.0,4552.0,,0.583333333,0.594339623,0.651041667,0.2101,34.1471,-117.5731,,1.0,0.200119031,3
283,Chapman University,2,3,0.0,0.0,19000.0,20250.0,0.870821014,0.883467428,0.91917248,,33.7937,-117.8515,33821.0,0.0,,2
284,Charles R Drew University of Medicine and Science,2,2,0.0,0.0,21747.0,30000.0,0.821621622,0.877906977,0.780876494,,33.9257,-118.2428,22741.0,0.0,,2
285,Concordia University-Irvine,2,3,0.0,0.0,18112.0,21500.0,0.895921238,0.87987013,0.937165775,,33.6535,-117.8106,25416.0,0.0,,2
286,San Diego Christian College,2,3,0.0,0.0,11806.0,20249.0,0.840466926,0.886792453,0.913043478,,32.8,-116.9031,25314.0,0.0,,2
287,Church Divinity School of the Pacific,2,4,0.0,0.0,2978.0,,,,,,37.8762,-122.2614,,0.0,,0
288,Citrus College,1,2,0.0,0.0,5500.0,6852.0,0.481481481,0.638795987,0.627507163,0.3022,34.1355,-117.8853,,1.0,0.315168184,3
289,Citrus Heights Beauty College,3,1,0.0,0.0,,,,,,0.8471,,,8665.0,0.0,0.903854487,0
290,City College of San Francisco,1,1,0.0,0.0,7655.0,10500.0,0.545061728,0.598491199,0.663833805,0.3135,37.726,-122.4512,,0.0,0.314613852,3
291,Claremont Graduate University,2,4,0.0,0.0,,,,,,,34.1038,-117.7124,,0.0,,0
292,Claremont McKenna College,2,3,0.0,0.0,12086.0,14000.0,,,,,34.1023,-117.7066,22957.0,0.0,,0
293,Milan Institute-Visalia,3,1,0.0,0.0,9235.0,9500.0,0.374396135,0.43109151,0.519195612,0.733,36.2841,-119.3134,18388.0,0.0,0.737920469,1
294,Clovis Adult Education,1,1,0.0,0.0,,,,,,0.5557,36.8369,-119.6902,,0.0,0.562838798,0
295,Coastline Community College,1,2,0.0,0.0,7000.0,8000.0,0.616858238,0.602094241,0.706161137,0.1643,33.6098,-117.8618,,0.0,0.211479295,3
296,Cogswell College,3,3,0.0,0.0,11931.0,32875.0,,0.8,0.890756303,,37.407,-122.0242,22831.0,0.0,,2
297,Coleman University,2,2,0.0,0.0,19598.5,29177.0,0.657676349,0.688888889,0.739371534,,32.822,-117.1365,26043.0,0.0,,2
298,COBA Academy,3,1,0.0,0.0,10965.5,13277.5,0.580357143,0.806122449,0.66,0.0,33.7883,-117.8535,,0.0,0.432718269,3
299,Western University of Health Sciences,2,4,0.0,0.0,,,,,,,34.0581,-117.7477,,0.0,,0
300,Columbia College,1,2,0.0,0.0,,,,,,0.164,38.0304,-120.3876,,0.0,0.154540223,3
301,Columbia College-Hollywood,2,3,0.0,0.0,23166.0,31000.0,0.691428571,0.656050955,0.706766917,,34.1796,-118.5384,25614.0,0.0,,2
302,El Camino College-Compton Center,1,2,0.0,0.0,5000.0,5812.0,0.365935919,0.535714286,0.648093842,0.1509,33.8767,-118.2092,,1.0,0.122124555,3
303,Contra Costa College,1,2,0.0,0.0,5500.0,7799.5,0.479338843,0.715686275,0.601694915,0.2355,37.9686,-122.3424,,0.0,0.198436684,3
304,Cosumnes River College,1,2,0.0,0.0,7177.0,10000.0,0.470225873,0.498659517,0.676056338,0.246,38.4538,-121.423,,0.0,0.219592736,3
305,Crafton Hills College,1,2,0.0,0.0,,,,,,0.2364,34.0385,-117.1008,,1.0,0.237892737,3
306,Cuesta College,1,2,0.0,0.0,6502.0,9500.0,0.723809524,0.796330275,0.767741935,0.3315,35.3299,-120.7416,,0.0,0.318994684,3
307,Cuyamaca College,1,2,0.0,0.0,3500.0,,0.478787879,0.476744186,0.524390244,0.1804,32.7431,-116.941,,0.0,0.188307225,3
308,Cypress College,1,2,0.0,0.0,6750.0,9000.0,0.504322767,0.565310493,0.646648045,0.3204,33.8276,-118.0239,,1.0,0.304936981,3
309,De Anza College,1,2,0.0,0.0,5629.0,,0.573903002,0.614991482,0.707865169,0.6013,37.3192,-122.0454,,0.0,0.605860071,0
310,Marinello Schools of Beauty-Hemet,3,1,0.0,0.0,6820.0,9960.0,0.264615385,0.488188976,0.508196721,0.5875,33.746,-116.9999,15330.0,0.0,0.561032543,1
311,International School of Beauty Inc,3,1,0.0,0.0,6630.5,7211.0,0.6,0.514285714,,0.6794,33.7296,-116.4039,12128.0,0.0,0.67266006,0
312,Dell'Arte International School of Physical Theatre,2,1,0.0,0.0,,,,,,,40.8809,-123.9889,,0.0,,0
313,College of the Desert,1,2,0.0,0.0,5500.0,9000.0,0.570422535,0.554744526,0.62605042,0.2222,33.7325,-116.3876,,1.0,0.216108047,3
314,Design Institute of San Diego,3,3,0.0,0.0,22509.0,38087.0,0.809045226,0.828193833,0.854166667,,32.731,-117.1498,23265.0,0.0,,2
315,Diablo Valley College,1,1,0.0,0.0,4500.0,,0.638095238,0.732984293,0.765217391,0.3949,37.968,-122.0699,,0.0,0.379839121,3
316,Dominican University of California,2,3,0.0,0.0,25222.0,27000.0,0.869636964,0.829642249,0.891428571,,37.98,-122.5147,32053.0,0.0,,2
317,Dominican School of Philosophy & Theology,2,4,0.0,0.0,,,,,,,37.8811,-122.2646,,0.0,,0
318,East Los Angeles College,1,1,0.0,0.0,7279.5,9000.0,0.529824561,0.711009174,0.651282051,0.2762,34.0392,-118.1484,,0.0,0.244588413,3
319,Marinello Schools of Beauty-Santa Clara,3,1,0.0,0.0,8555.0,10000.0,0.41712404,0.4,,0.5752,37.348,-121.9478,16144.0,0.0,0.573612967,0
320,El Camino Community College District,1,2,0.0,0.0,5000.0,5812.0,0.365935919,0.535714286,0.648093842,0.2996,33.8856,-118.3266,,0.0,0.289661913,3
321,Elegance International,3,1,0.0,0.0,6333.0,6333.0,0.597402597,0.51,0.504950495,0.875,34.0622,-118.3383,29944.0,0.0,0.850857895,0
322,Marinello Schools of Beauty-Burbank,3,1,0.0,0.0,9736.0,10481.0,0.58101473,0.667621777,0.70703125,0.7021,34.1819,-118.3097,14776.0,0.0,0.663942915,0
323,Marinello Schools of Beauty-Moreno Valley,3,1,0.0,0.0,9395.0,10951.0,0.313868613,0.364583333,0.453488372,0.6996,33.916,-117.2281,16017.0,0.0,0.703712269,1
324,Emperor's College of Traditional Oriental Medicine,3,4,0.0,0.0,4809.0,,,,,,34.0303,-118.4847,,0.0,,0
325,Empire College School of Business,3,1,0.0,0.0,13528.0,16500.0,0.473413379,0.518367347,0.605947955,0.9706,38.4678,-122.7286,15861.0,0.0,0.919452994,0
326,Evergreen Valley College,1,2,0.0,0.0,6500.0,9500.0,0.604316547,0.72972973,0.724489796,0.2909,37.3017,-121.7667,,1.0,0.274297329,3
327,Fashion Institute of Design & Merchandising-Los Angeles,3,2,0.0,0.0,12000.0,12000.0,0.810557474,0.789066667,0.808250573,,34.0442,-118.2599,38960.0,0.0,,2
328,Fashion Institute of Design & Merchandising-San Francisco,3,2,0.0,0.0,12000.0,12000.0,0.810557474,0.789066667,0.808250573,,37.7863,-122.4065,36184.0,0.0,,2
329,Fashion Institute of Design & Merchandising-Orange County,3,2,0.0,0.0,12000.0,12000.0,0.810557474,0.789066667,0.808250573,0.5952,33.692,-117.8523,33234.0,0.0,0.569705455,2
330,Feather River Community College District,1,2,0.0,0.0,5613.0,8000.0,0.34625323,0.457142857,0.560869565,0.2869,39.9524,-120.9709,,0.0,0.28024574,3
331,Federico Beauty Institute,3,1,0.0,0.0,6333.0,9429.0,0.67816092,0.795847751,0.789644013,0.8023,38.6488,-121.4978,17151.0,0.0,0.794491781,0
332,Fielding Graduate University,2,4,0.0,0.0,20500.0,,,,,,34.4344,-119.7139,,0.0,,0
333,Five Branches University,3,4,0.0,0.0,,,,,,,36.9641,-121.9985,,0.0,,0
334,Hair California Beauty Academy,3,1,0.0,0.0,,,,,,0.8734,33.8058,-117.8367,7304.0,0.0,0.872722424,0
335,Foothill College,1,2,0.0,0.0,6836.0,10500.0,0.678373383,0.747720365,0.804054054,0.6175,37.3611,-122.1283,,0.0,0.58779736,0
336,Franciscan School of Theology,2,4,0.0,0.0,,,,,,,37.8771,-122.2609,,0.0,,0
337,Fredrick and Charles Beauty College,3,1,0.0,0.0,,,,,,0.7143,40.7988,-124.1658,8377.0,0.0,0.613883168,0
338,Fresno City College,1,2,0.0,0.0,3500.0,4500.0,0.363744076,0.454113924,0.560471976,0.1542,36.7675,-119.7951,,1.0,0.154594853,3
339,Fresno Pacific University,2,3,0.0,0.0,16802.0,19205.0,0.807924203,0.839811543,0.878928987,,36.7253,-119.732,15403.0,0.0,,2
340,Fuller Theological Seminary in California,2,4,0.0,0.0,,,,,,,34.1478,-118.1403,,0.0,,0
341,Fullerton College,1,2,0.0,0.0,4750.0,,0.568900126,0.60591133,0.644017725,0.2102,33.8768,-117.917,,0.0,0.23892769,3
342,Gavilan College,1,2,0.0,0.0,6480.0,9998.5,0.348547718,0.486772487,0.603174603,0.25,36.9733,-121.5682,,1.0,0.219342745,3
343,Gemological Institute of America-Carlsbad,2,1,0.0,0.0,9233.0,9516.0,,0.881355932,0.886255924,0.8889,33.1313,-117.3188,30560.0,0.0,0.927322093,0
344,Glendale Community College,1,2,0.0,0.0,6235.0,,0.787234043,0.716,0.769230769,0.1932,34.1664,-118.2283,,0.0,0.204330959,3
345,Glendale Career College,3,1,0.0,0.0,8230.0,11542.5,0.655440415,0.556862745,0.6,0.8218,34.1496,-118.2549,17305.0,0.0,0.833312724,0
346,Golden Gate University-San Francisco,2,3,0.0,0.0,21572.0,28117.5,0.831168831,0.785714286,0.834532374,,37.7892,-122.3988,,0.0,,2
347,Golden West College,1,1,0.0,0.0,5500.0,7054.0,0.672853828,0.686851211,0.669014085,0.2997,33.7338,-118.003,,0.0,0.293888361,3
348,Graduate Theological Union,2,4,0.0,0.0,,,,,,,37.8755,-122.2618,,0.0,,0
349,Grossmont College,1,2,0.0,0.0,3500.0,4500.0,0.62652439,0.651724138,0.701086957,0.2267,32.8161,-117.0073,,0.0,0.228839971,3
350,Salon Success Academy-San Bernardino,3,1,0.0,0.0,10556.0,11339.0,0.671428571,0.631578947,0.642857143,0.6667,34.136,-117.2876,11066.0,0.0,0.701784211,0
351,Hartnell College,1,2,0.0,0.0,4543.0,4500.0,0.25,0.534246575,0.469135802,0.2251,36.6731,-121.6688,,0.0,0.224852318,3
352,Harvey Mudd College,2,3,0.0,0.0,25000.0,25696.0,1.0,,,,34.1061,-117.7106,24311.0,0.0,,2
353,Heald College-Rancho Cordova,3,2,0.0,0.0,7834.5,11250.0,0.46230805,0.530621786,0.695881732,0.31,38.5944,-121.2801,19094.0,0.0,0.409310549,3
354,Heald College-Fresno,3,2,0.0,0.0,7834.5,11250.0,0.46230805,0.530621786,0.695881732,0.3266,36.8224,-119.7955,16916.0,0.0,0.356480093,3
355,Heald College-San Jose,3,2,0.0,0.0,7834.5,11250.0,0.46230805,0.530621786,0.695881732,0.39,37.4109,-121.8939,17689.0,0.0,0.44923125,3
356,Heald College-San Francisco,3,2,0.0,0.0,7834.5,11250.0,0.46230805,0.530621786,0.695881732,0.3158,37.7819,-122.4043,17940.0,0.0,0.30001087,3
357,Heald College-Concord,3,2,0.0,0.0,7834.5,11250.0,0.46230805,0.530621786,0.695881732,0.3491,38.0189,-122.03,17666.0,0.0,0.379242508,3
